,cascade_depth,cascade_expansion_degree_average,cascade_expansion_degree_max,cascade_expansion_degree_median,cascade_expansion_degree_min,cascade_size,cascade_speed,cascade_speed_average,cascade_speed_first_level,cascade_speed_max,cascade_speed_median,cascade_speed_min,cascade_speed_peak_level_first,cascade_speed_peak_level_last,cascade_speed_slot1_average,cascade_speed_slot2_average,cascade_speed_slot3_average,cascade_speed_slot4_average,cascade_speed_weekdays_average,cascade_speed_weekends_average,cascade_unique_size,level_number_to_peak,level_size_average,level_size_max,level_size_median,level_size_min
3744,0.0547945205479452,0.06999999999999999,0.022727272727272728,0.05,0.05,0.013435700575815739,0.006374394391729822,0.9794506101076733,0.0014519972096079326,0.979405139733761,0.9794546429951445,0.9794560056571316,0.002502132959616353,0.0067517252842682765,0.0,0.000524261288360398,0.0,0.006156481954490159,0.022178424159542413,0.0010238526977254967,0.031914893617021274,0.3718434343434343,0.023904382470119525,0.0196078431372549,0.0,
3745,0.1095890410958904,0.10526315789473684,0.18181818181818182,0.05,0.05,0.15355086372360843,0.01881353401914695,0.979452748256476,0.0014608466681754193,0.9795264810300567,0.9794541440910322,0.9794505686692294,0.0005591623006479382,0.01992719708217573,0.005280195303277056,0.0009546254868153217,0.008719889459972424,0.0028293560147877287,0.010192616214613986,0.004544342111168678,0.22872340425531915,0.044581618655692726,0.3187250996015936,0.1568627450980392,0.3684210526315789,
3746,0.0410958904109589,0.075,0.022727272727272728,0.075,0.05,0.011516314779270634,0.002139370617526945,0.9794332652427548,0.00021423921787799176,0.9793647943834146,0.9794386206675014,0.9794523025763923,0.0003177573029813826,0.0022660101969086853,0.0,0.0,0.0,0.002623005374549128,0.009449248158208495,0.0,0.02127659574468085,0.42568542568542567,0.0298804780876494,0.0196078431372549,0.02631578947368421,
3747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
3748,0.0821917808219178,0.1,0.1590909090909091,0.05,0.05,0.04990403071017274,0.06606356000674868,0.9795166625068951,0.006601147287712979,0.9799880112276572,0.9794565105742553,0.9794531944442453,0.00013905312028136065,0.0694901332996002,0.13189185519594032,0.0004740793557736387,0.0004592114391531466,0.006942832277635428,0.025011212614642057,0.01474890185462741,0.09042553191489362,0.06939768050879162,0.11383039271485486,0.12745098039215685,0.0,
3749,0.1506849315068493,0.10833333333333332,0.26136363636363635,0.05,0.05,0.09980806142034548,0.9285563425777952,0.9796418230521473,0.04523568817883151,0.9883880598640742,0.9794578552816732,0.9794537236359913,4.1091671952903316e-05,0.9835220337455237,0.01320118333152735,0.0011836714837581623,0.00514523985222639,0.014210973601402126,0.06266633472095037,0.005576556284877679,0.19148936170212766,0.032875929102344194,0.1361221779548473,0.21568627450980393,0.05263157894736842,
3750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
3751,0.0547945205479452,0.11111111111111112,0.06818181818181818,0.05,0.05,0.03838771593090211,0.006718110783931793,0.9794582077892301,0.003100603320412895,0.9794131454843595,0.9794634649569893,0.9794597913649494,0.0015042707555647146,0.007115787893707438,0.010703710618172355,0.0004493363819366348,0.0016440098803861905,0.006493073652527038,0.023390979236098425,0.0032921590292654315,0.07446808510638298,0.13852813852813853,0.12749003984063745,0.06862745098039216,0.15789473684210525,
3752,0.0410958904109589,0.08333333333333334,0.045454545454545456,0.05,0.05,0.019193857965451054,0.003644740902801188,0.9794371069726536,0.0006300951700958547,0.979383830587611,0.9794335830604911,0.9794557804825746,0.00017335334728712303,0.003841145221467305,0.005940157159586565,0.0,0.0,0.002738057818495046,0.00986371894221908,0.003155330381096593,0.0425531914893617,0.2690541781450872,0.0697211155378486,0.029411764705882353,0.10526315789473684,
3753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
3754,0.0821917808219178,0.08333333333333334,0.056818181818181816,0.05,0.05,0.028790786948176585,0.00383599669819829,0.9794405179191802,0.0011769093890217183,0.9793860776720118,0.9794456835350741,0.9794562074942695,3.011559931105936e-05,0.0023844831809865883,0.004224343851980858,0.00021270151160110974,0.0,0.0017374229918993885,0.00625898107778616,0.0015125058844806403,0.047872340425531915,0.1205808080808081,0.05122367672168468,0.0392156862745098,0.05263157894736842,
3755,0.0136986301369863,0.05,0.011363636363636364,0.05,0.05,0.0019193857965451055,1.7486984340405523e-06,0.9794312128721931,1.852212258311168e-06,0.9793530373956519,0.9794365626091973,0.9794602442370276,1.852212258311168e-06,1.852212258311168e-06,7.0498568487400995e-06,0.0,0.0,0.0,0.0,3.744787705037715e-06,0.005319148936170213,1.0,0.0,0.0,0.0,
3756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
3757,0.0136986301369863,0.05,0.011363636363636364,0.05,0.05,0.0019193857965451055,0.0025815970215132007,0.9794603617060917,0.0027344140968993762,0.9793821839029716,0.9794657116023093,0.9794893939349281,0.0027344140968993762,0.0027344140968993762,0.010407677555214087,0.0,0.0,0.0,0.0,0.005528416219363085,0.005319148936170213,1.0,0.0,0.0,0.0,
3758,0.0547945205479452,0.12777777777777777,0.1590909090909091,0.05,0.05,0.044145873320537425,0.004248300928979851,0.9794533070764876,0.0013553391699056942,0.9794068400255219,0.9794553828365147,0.9794730072822947,3.560363563198134e-05,0.0044997781804319535,0.0,0.00035265377418307325,0.0,0.0,0.0,0.0006887129110555401,0.10106382978723404,0.0787037037037037,0.15139442231075695,0.12745098039215685,0.10526315789473684,
3759,0.1917808219178082,0.06190476190476191,0.03409090909090909,0.05,0.05,0.04990403071017274,0.0035967488457780755,0.9794615146665671,0.0002046351543163783,0.9794035037705459,0.9794686274477092,0.9794765495240648,0.0003737352734547868,0.000895921929390513,0.0,0.0006391248392162404,0.0001597132903478315,0.00028860978290912913,0.0,0.0007529709143092969,0.047872340425531915,0.18106995884773663,0.03187250996015936,0.029411764705882353,0.0,
3760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
3761,0.0410958904109589,0.18333333333333332,0.10227272727272728,0.05,0.05,0.02111324376199616,0.0037519944067556754,0.9801020365605596,0.0021031527190853256,0.9800379345939434,0.9801100099966571,0.9801092698454431,6.448442677083326e-05,0.003782972036465532,0.010451804436971015,0.0,6.462162767885631e-05,0.0044043599119942085,0.0,0.0,0.05319148936170213,0.16245791245791247,0.0796812749003984,0.0784313725490196,0.0,
3762,0.0136986301369863,0.05,0.011363636363636364,0.05,0.05,0.0019193857965451055,3.950763128758285e-06,0.9800797840449527,4.184627694703009e-06,0.9800015568012634,0.980085137324508,0.9801088346341145,4.184627694703009e-06,4.184627694703009e-06,0.0,0.0,0.0,8.763164140097998e-06,0.0,0.0,0.005319148936170213,1.0,0.0,0.0,0.0,
3763,0.0136986301369863,0.55,0.125,0.55,0.55,0.02111324376199616,0.0038208413117699386,0.9800951515952705,0.0016714500619908002,0.9800387626663033,0.980105903340936,0.9801089500597278,1.2553883084109027e-05,0.004047015183955891,0.0,0.0,0.0,0.0035002767906121986,0.0,0.0,0.05851063829787234,0.16245791245791247,0.199203187250996,0.09803921568627451,0.2631578947368421,
3764,0.0684931506849315,0.07142857142857142,0.03409090909090909,0.05,0.05,0.019193857965451054,0.0037994035643007748,0.9800928242297595,0.0009104652256409564,0.9800386579747483,0.9800954894271575,0.9801112402805019,0.00025032305668805377,0.002151584639617462,0.0012389144264876176,0.0010921636715050637,0.0,0.0019066825495425246,0.0,0.0,0.031914893617021274,0.17768595041322316,0.033200531208499334,0.0196078431372549,0.05263157894736842,
3765,0.0410958904109589,0.06666666666666667,0.022727272727272728,0.05,0.05,0.007677543186180422,0.0019977260443696607,0.9800920351960863,0.0011836322335148479,0.9800214002656431,0.980098367429009,0.9801115354673161,0.0002512834630442151,0.0021159810039854806,0.0028045374967524965,0.0,0.0,0.002478682525790998,0.0,0.0,0.02127659574468085,0.396969696969697,0.0099601593625498,0.00980392156862745,0.0,
3766,0.0410958904109589,0.11000000000000001,0.056818181818181816,0.1,0.05,0.02111324376199616,0.0022948752449392183,0.980090413608897,0.0004751267444838203,0.980024485513156,0.9800907665523242,0.9801095347566866,4.65797082738253e-05,0.002430719886990356,0.004958986805017931,0.000293734040728611,0.0,0.0007958892427994085,0.0,0.0,0.03723404255319149,0.24621212121212122,0.0796812749003984,0.0392156862745098,0.10526315789473684,
3767,0.0273972602739726,0.05,0.011363636363636364,0.05,0.05,0.003838771593090211,2.0984381208486626e-05,0.9800808537500764,1.1113273549867008e-05,0.9800026775054397,0.9800862070354746,0.9801098532809198,2.2226547099734016e-05,2.2226547099734016e-05,0.0,0.0,0.0,2.3272665421243863e-05,0.0,0.0,0.010638297872340425,1.0,0.0,0.0,0.0,
3768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
3769,0.0273972602739726,0.15,0.07954545454545454,0.05,0.05,0.01727447216890595,0.0025501204497004708,0.9800917993059235,0.0013851803674007075,0.9800283130616343,0.9800954364461898,0.9801109097721885,1.6395508508754413e-05,0.002701074276249775,6.162097097417272e-05,0.0,0.0,0.0015049246519751433,0.0,0.0,0.047872340425531915,0.19595959595959597,0.09296148738379814,0.058823529411764705,0.05263157894736842,
3770,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
3771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
3772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
3773,0.0410958904109589,0.08,0.045454545454545456,0.05,0.05,0.015355086372360844,0.0006536893812878257,0.980086781278822,0.00019928431890347937,0.9800114684427009,0.980092809473209,0.9801127565820004,4.081727013685722e-05,0.0005673257546753096,0.0008795088077517093,0.0,0.0,0.0,0.0,0.0,0.03723404255319149,0.21829405162738497,0.049800796812749,0.029411764705882353,0.05263157894736842,
3774,0.0410958904109589,0.1,0.045454545454545456,0.05,0.05,0.011516314779270634,0.003270001305047165,0.9800998113720711,0.0009324859713786558,0.9800372213038909,0.9801034990141645,0.9801130952899474,4.760871508399817e-05,0.0018307403162055606,0.003549211264626821,0.0016056656012652722,8.184034163574902e-05,0.0,0.0,0.0,0.026595744680851064,0.2821067821067821,0.0298804780876494,0.029411764705882353,0.0,
3775,0.0273972602739726,0.1,0.045454545454545456,0.05,0.05,0.011516314779270634,0.006415326888408105,0.9800978870381487,0.0003571339635839978,0.9800679394458799,0.9800950712559483,0.9801128259635166,8.506456297429067e-06,0.0010755865184466963,0.008934061644470496,0.0,0.0,0.0,0.0,0.0,0.031914893617021274,0.2821067821067821,0.05312084993359894,0.029411764705882353,0.05263157894736842,
3776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
3777,0.0547945205479452,0.09444444444444444,0.06818181818181818,0.05,0.05,0.03262955854126679,0.005584824665456178,0.9800984799171677,0.0014474009791891605,0.9800606923937191,0.980101111086264,0.980114499319538,0.00030849624168982674,0.0016253505568950557,0.003436289218947355,0.0006334172894725535,0.0,0.0,0.0,0.0,0.07446808510638298,0.16245791245791247,0.10358565737051792,0.049019607843137254,0.15789473684210525,
3778,0.0136986301369863,0.1,0.022727272727272728,0.1,0.1,0.003838771593090211,9.617841387223038e-05,0.9800855356021596,8.129153800365682e-05,0.9800074971010025,0.9800908889131305,0.9801143971394869,6.07114018001994e-05,0.00010187167420711424,0.00030941038391692655,0.0,0.0,0.0,0.0,0.0,0.010638297872340425,0.6649831649831649,0.0199203187250996,0.00980392156862745,0.02631578947368421,
3779,0.0547945205479452,0.07857142857142857,0.03409090909090909,0.05,0.05,0.02111324376199616,0.003343770472320209,0.9800994783506647,0.0006713240429567811,0.9800391442228743,0.9801026216745687,0.9801145157188054,0.0011817800212565366,0.0018039861391410661,0.0028335202415750945,0.0014534248198399258,0.0,0.0,0.0,0.0,0.047872340425531915,0.3299663299663299,0.05577689243027888,0.0196078431372549,0.10526315789473684,
3780,0.0547945205479452,0.09090909090909091,0.07954545454545454,0.05,0.05,0.03838771593090211,0.0038679914028803652,0.9801008501717992,0.0008480388124904689,0.9800461875679732,0.9801026689790042,0.9801158787502273,8.437855843417543e-06,0.0027748883647661757,0.0021144694794885005,0.0012353732201339912,0.0,0.0,0.0,0.0,0.0797872340425532,0.09066859066859068,0.12749003984063745,0.058823529411764705,0.2631578947368421,
3781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
3782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
3783,0.0273972602739726,0.13333333333333333,0.06818181818181818,0.05,0.05,0.015355086372360844,0.002418126101234743,0.9800979885844487,0.0012189614673307832,0.9800335369179607,0.9801034700007775,0.9801175092158569,2.6136772978390925e-05,0.002561266550974288,0.002364770037586181,5.780935907956705e-05,0.0,0.0,0.0,0.0,0.0425531914893617,0.21829405162738497,0.0796812749003984,0.049019607843137254,0.05263157894736842,
3784,0.0410958904109589,0.05,0.011363636363636364,0.05,0.05,0.005758157389635317,0.00022189040129714564,0.9800901979018497,3.4300227005762366e-05,0.9800126730262556,0.9800959908541731,0.9801181065276369,0.00023502515544348375,0.00023502515544348375,0.00029818283412078495,0.0,0.0,0.0,0.0,0.0,0.010638297872340425,1.0,0.0,0.0,0.0,
3785,0.2054794520547945,0.07045454545454546,0.18181818181818182,0.05,0.05,0.1785028790786948,0.040491306540034994,0.9801325628920938,0.0016594449825387833,0.9804063359773089,0.9801203387624519,0.9801217484264939,0.000263425743404255,0.004734048730881311,0.006316916523167265,0.0005695777828186827,0.0017064362935366778,0.00029338642565762517,0.005143396768396039,0.0,0.18617021276595744,0.016333548248441864,0.1942231075697211,0.14705882352941177,0.13157894736842105,
3786,0.1232876712328767,0.10661764705882353,0.5113636363636364,0.05,0.05,0.2783109404990403,0.020307570147904266,0.9801183672239222,0.0018596211073444125,0.9802150241432853,0.9801134600668144,0.9801247879676425,2.517636662222958e-05,0.019115790912127416,0.0037275784452512613,0.0007921289193587454,0.0015583643573169896,0.0036852696669825236,0.007595676849599907,0.01698288963402789,0.4946808510638298,0.0087173100871731,0.5418326693227091,0.43137254901960786,0.4473684210526316,
3787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
3788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
3789,0.0273972602739726,0.075,0.022727272727272728,0.075,0.05,0.005758157389635317,0.0005939098014871061,0.9801020025015521,0.0005630039260725835,0.9800244697463555,0.9801071780377894,0.9801305359108853,0.0004970102893134968,0.0006290661632856818,0.0,0.00031058326731537667,0.0,0.0,0.0,0.0,0.015957446808510637,0.49747474747474746,0.013280212483399731,0.00980392156862745,0.0,
3790,0.0136986301369863,0.1,0.022727272727272728,0.1,0.1,0.003838771593090211,0.0009115900170044731,0.980103490375601,0.0006632291893834212,0.9800280406113224,0.9801088437846424,0.9801297619916097,0.00036090698855463163,0.0009655513902122107,0.0,0.000686610422089993,0.0,0.0,0.0,0.0,0.010638297872340425,0.6649831649831649,0.0199203187250996,0.00980392156862745,0.02631578947368421,
3791,0.0410958904109589,0.05,0.011363636363636364,0.05,0.05,0.005758157389635317,0.0020349020777451895,0.9801108792880563,0.0004343780748009746,0.9800396462378007,0.9801180612115673,0.9801311048393178,0.0021553576645880956,0.0021553576645880956,0.0,0.000824671102741932,0.0005621807206244452,0.0,0.0,0.0,0.010638297872340425,1.0,0.0,0.0,0.0,
3792,0.0684931506849315,0.11842105263157894,0.125,0.05,0.05,0.08637236084452975,0.009251327148769872,0.9801175226866812,0.002176418003969634,0.98011077658137,0.9801212255629347,0.9801287811892677,0.00021149519971753078,0.004706745750184724,0.0,0.0011504100387365961,0.0006524542407999292,0.0,0.0,0.0,0.1702127659574468,0.08234519104084322,0.2656042496679947,0.13725490196078433,0.34210526315789475,
3793,0.0547945205479452,0.11428571428571428,0.10227272727272728,0.05,0.05,0.030710172744721688,0.006200366514238454,0.9801174041108774,0.0014680497158466295,0.9800822563313644,0.9801228654500296,0.980131659891447,0.0002719321997016841,0.002164687326333663,0.0,0.0023778192370150974,0.0005498326389023708,0.0,0.0,0.0,0.07446808510638298,0.11319073083778967,0.09561752988047807,0.0784313725490196,0.05263157894736842,
3794,0.0684931506849315,0.061111111111111116,0.022727272727272728,0.05,0.05,0.02111324376199616,0.15414362189771993,0.9806772824745564,0.0016840039450749093,0.9815232882857597,0.9801936757747878,0.9801433645532222,0.0026507901434593274,0.009792989211961202,0.0,0.0017433711875739705,0.0041407920045896445,0.10745140466338245,0.7740003507623783,0.0,0.026595744680851064,0.3299663299663299,0.0398406374501992,0.0196078431372549,0.05263157894736842,
3795,0.0273972602739726,0.125,0.03409090909090909,0.125,0.1,0.009596928982725527,0.0010178072552202695,0.9801049902333746,0.0004886410339240907,0.980032297647445,0.9801086797959329,0.9801310758252292,0.00015325341426174628,0.0010780561347911112,0.0,0.0003678363119238668,0.0,0.0,0.0,0.0,0.026595744680851064,0.3299663299663299,0.0398406374501992,0.0196078431372549,0.05263157894736842,
3796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
3797,0.0273972602739726,0.1,0.03409090909090909,0.1,0.05,0.007677543186180422,0.00028089278179384725,0.9801020258382794,0.0001236866185827791,0.9800253861127979,0.9801071099194023,0.9801300275335942,1.0495869463763286e-05,0.0002975201690479828,0.0,9.744972426332422e-05,0.0,0.0,0.0,0.0,0.02127659574468085,0.396969696969697,0.02656042496679947,0.0196078431372549,0.0,
3798,0.0410958904109589,0.15,0.06818181818181818,0.1,0.05,0.01727447216890595,0.0004948816568334764,0.980103298005281,0.00011716957545168426,0.9800277612236183,0.9801075968397244,0.9801306973805957,5.165614187067813e-05,0.00025443908392874527,0.0,0.00021061434596139563,0.0,0.0,0.0,0.0,0.0425531914893617,0.19595959595959597,0.0597609561752988,0.049019607843137254,0.02631578947368421,
3799,0.0684931506849315,0.095,0.09090909090909091,0.05,0.05,0.036468330134357005,0.00756344456026873,0.980118571577967,0.0004455599488048532,0.980097414533321,0.9801112172058493,0.9801314605772734,4.52076991935948e-05,0.0020580822207997536,0.008959062525702603,0.0006786575769954869,0.0004947464743311164,0.0,0.008407324542756264,0.0,0.07446808510638298,0.09545454545454547,0.09296148738379814,0.06862745098039216,0.05263157894736842,
3800,0.0410958904109589,0.0875,0.045454545454545456,0.05,0.05,0.013435700575815739,0.0014947485614526632,0.9801097162360232,0.0006600049680448796,0.980038509766824,0.9801167423639076,0.9801318573133976,6.770864810937492e-05,0.0010028700371944802,0.0,0.0003784506736672333,0.00029100312591688794,0.0,0.0,0.0,0.031914893617021274,0.24621212121212122,0.0398406374501992,0.029411764705882353,0.02631578947368421,
3801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
3802,0.0273972602739726,0.21666666666666665,0.125,0.05,0.05,0.02495201535508637,0.0024813383112948758,0.9801131366433851,0.0012388555989941252,0.9800483816759245,0.9801189574729373,0.9801325933882098,0.0001189531872559839,0.002628220594089536,0.0,0.0006510913033747552,7.580350168273483e-05,0.0,0.0,0.0,0.06382978723404255,0.13852813852813853,0.1460823373173971,0.09803921568627451,0.05263157894736842,
3803,0.0547945205479452,0.2,0.125,0.1,0.05,0.030710172744721688,0.0020948111907632453,0.9801101470193955,0.0007120727126396268,0.9800447452210677,0.9801143392985877,0.980132460301847,9.062119974922419e-05,0.0020312594432812473,0.0,0.0008501625724127485,2.0751637338486235e-05,0.0,0.0,0.0,0.07446808510638298,0.11319073083778967,0.09561752988047807,0.09803921568627451,0.0,
3804,0.0273972602739726,0.15,0.056818181818181816,0.15,0.05,0.011516314779270634,0.0024141105714973166,0.9801134646190126,0.0009779680723882966,0.9800482769843694,0.9801164957501175,0.9801325435596664,5.371415549102387e-05,0.002557013322825573,0.0,0.0014827106339747877,0.0,0.0,0.0,0.0,0.026595744680851064,0.2821067821067821,0.05312084993359894,0.0392156862745098,0.0,
3805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
3806,0.1643835616438356,0.06666666666666667,0.06818181818181818,0.05,0.05,0.09980806142034548,0.01051213871971311,0.9801265092188761,0.00021334741197584194,0.980127404249129,0.9801190766801146,0.9801330298610206,0.00013665210439095727,0.006666935123110031,0.0,0.000908575535241958,0.0006477483535948204,0.00629815310808841,0.006759508450365196,0.0,0.05319148936170213,0.05183914617876882,0.12258657676984368,0.058823529411764705,0.15789473684210525,
3807,0.0136986301369863,0.05,0.011363636363636364,0.05,0.05,0.0019193857965451055,5.388581841191628e-05,0.9801038940379118,5.707557773758858e-05,0.98002566486983,0.980109247449158,0.980132945341719,5.707557773758858e-05,5.707557773758858e-05,0.0,5.908769871523316e-05,0.0,0.0,0.0,0.0,0.005319148936170213,1.0,0.0,0.0,0.0,
3808,0.0273972602739726,0.125,0.045454545454545456,0.125,0.05,0.009596928982725527,0.001982052525071964,0.9801107708038103,0.0004666888886404028,0.98004454908207,0.980109912864883,0.9801332752192913,8.115433709563377e-05,0.0015784278463511728,0.0,0.001286275994237529,0.0,0.0,0.0,0.0,0.026595744680851064,0.3299663299663299,0.0398406374501992,0.029411764705882353,0.0,
3809,0.0410958904109589,0.06666666666666667,0.022727272727272728,0.05,0.05,0.007677543186180422,0.0003376930975958311,0.9801063967442389,0.0002753622224022603,0.9800287097543336,0.9801119646159291,0.980134477411744,0.00019311027804244215,0.00035768276721609,0.0,0.00014399075618405676,0.0,0.0,0.0,0.0,0.015957446808510637,0.396969696969697,0.0099601593625498,0.00980392156862745,0.0,
3810,0.1232876712328767,0.1,0.13636363636363635,0.05,0.05,0.04990403071017274,0.018338730011000608,0.9801429918863276,0.000986886131409795,0.9802044994886461,0.9801208300978544,0.9801333780300834,1.8865124853169304e-05,0.0037089521465870964,0.007935136094875407,0.0018896653223978478,0.0015307962644491707,0.002686268955011352,0.026320156245619137,0.002855157907369635,0.09042553191489362,0.06939768050879162,0.06772908366533865,0.10784313725490197,0.0,
3811,0.0684931506849315,0.11000000000000001,0.13636363636363635,0.05,0.05,0.04222648752399232,0.010500934096413516,0.9801348360154818,0.002674388699639292,0.980128235474849,0.9801206579097095,0.980135198979512,0.00021067199426939246,0.011122534611158563,0.0,0.0012281174590537754,0.00038479366664144455,0.0017973824285055099,0.006086581415012912,0.0,0.0797872340425532,0.08234519104084322,0.11288180610889774,0.10784313725490197,0.10526315789473684,
3812,0.0136986301369863,0.05,0.011363636363636364,0.05,0.05,0.0019193857965451055,0.00026476589623547324,0.9801068016679945,0.00028043865599911314,0.9800285722678337,0.9801121550951224,0.980135853057987,0.00028043865599911314,0.00028043865599911314,0.0,0.0002903251350335014,0.0,0.0,0.0,0.0,0.005319148936170213,1.0,0.0,0.0,0.0,
3813,0.0410958904109589,0.05,0.011363636363636364,0.05,0.05,0.005758157389635317,0.0005138582731732497,0.9801092785147049,0.00040378227231183464,0.9800315969708329,0.9801148274803613,0.9801375863344087,0.0005442760021274372,0.0005442760021274372,0.0,0.0002618820781399306,3.834765379244233e-05,0.0,0.0,0.0,0.010638297872340425,1.0,0.0,0.0,0.0,
3814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
3815,0.0273972602739726,0.2625,0.17045454545454544,0.125,0.05,0.04030710172744722,0.0011775864788046415,0.9801076146691174,0.00031837470706748633,0.9800382833555695,0.9801116088865747,0.9801341500571359,5.762438136968078e-06,0.0012472934548375429,0.0,0.00017586284078552076,0.0,0.0,0.0,0.0,0.09574468085106383,0.08631772268135905,0.25232403718459495,0.13725490196078433,0.2631578947368421,
3816,0.0410958904109589,0.08333333333333334,0.03409090909090909,0.05,0.05,0.009596928982725527,0.006235923382397278,0.9801212780076167,0.0006777724856338644,0.9800875880326059,0.9801119425405259,0.9801350898613093,0.00010269487965525253,0.001804123340049089,0.0,0.002477769417278741,0.0,0.0,0.0,0.0,0.026595744680851064,0.3299663299663299,0.0199203187250996,0.0196078431372549,0.0,
3817,0.0273972602739726,0.1,0.022727272727272728,0.1,0.1,0.007677543186180422,0.0028192904753253792,0.9801177030732764,0.0002650721543005316,0.9800547937183332,0.9801205847455161,0.9801363772038044,0.001762551464918105,0.0029861777631216718,0.0,0.0011906845970371639,0.0,0.0,0.0,0.0,0.02127659574468085,0.597979797979798,0.02656042496679947,0.00980392156862745,0.05263157894736842,
3818,0.0136986301369863,0.15,0.03409090909090909,0.15,0.15,0.005758157389635317,0.0005216302662134299,0.9801077900099336,0.00019640309983499533,0.9800328343493325,0.9801116511452036,0.9801350595857385,2.6068172524379403e-06,0.0005525080566088202,0.0,0.00020332702093955833,0.0,0.0,0.0,0.0,0.015957446808510637,0.49747474747474746,0.0398406374501992,0.0196078431372549,0.05263157894736842,
3819,0.0410958904109589,0.06666666666666667,0.022727272727272728,0.05,0.05,0.007677543186180422,0.0006156713819996108,0.9801101205290563,0.0002889451122965422,0.9800340685744721,0.9801149662400386,0.9801380108231393,0.0003849171474586653,0.0006521159158335542,0.0,0.0001734990961073493,0.00018333471334579986,0.0,0.0,0.0,0.015957446808510637,0.798989898989899,0.0099601593625498,0.00980392156862745,0.0,
3820,0.1095890410958904,0.075,0.06818181818181818,0.05,0.05,0.06333973128598848,0.005084567380103245,0.9801170231545716,0.0012051727760744666,0.9800776473802555,0.9801197919231782,0.9801360782325439,0.00011353375138907344,0.005385547242628761,0.0,0.0005442838747279238,0.00018823735912582351,0.0026058920642509447,0.0,0.0,0.06382978723404255,0.083630421865716,0.11066843736166444,0.0784313725490196,0.10526315789473684,
